,Title,Rating,Rating Count and Reviews,Current Price,Original Price,Discount,Processor,RAM Capacity,Operating System,SSD Capacity,Screen Size
1039,Infinix ZEROBOOK 13 Intel Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thi...,4.1,144 Ratings&35 Reviews,"₹61,990","₹99,990",38% off,Intel Core i7 Processor (13th Gen),16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,99.06 cm (39 cm) Display
1040,Lenovo LOQ Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,4,4 Ratings&1 Reviews,"₹1,02,990","₹1,41,890",27% off,Intel Core i7 Processor (13th Gen),24 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
1041,Acer Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) AL15-51 Laptop,4.3,86 Ratings&7 Reviews,"₹41,800","₹58,000",27% off,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
1042,Thomson Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) IN-PX14C Thin and Light Lapt...,,,"₹16,490","₹24,990",34% off,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,64 bit Windows 11 Operating System,128 GB SSD,35.81 cm (14.1 inch) Display
1043,MSI Modern 14 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-435IN T...,4.2,56 Ratings&5 Reviews,"₹63,990","₹85,990",25% off,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
1044,HP Victus AMD Ryzen 5 Hexa Core 6600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,3.9,8 Ratings&0 Reviews,"₹85,310","₹96,579",11% off,AMD Ryzen 5 Hexa Core Processor,8 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,40.89 cm (16.1 inch) Display
1045,Lenovo IdeaPad Gaming AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/N...,,,"₹72,990","₹1,07,590",32% off,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1046,Acer Aspire 5 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) A515-57 Thin and Light ...,4.1,14 Ratings&2 Reviews,"₹41,990","₹73,990",43% off,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1047,ASUS AMD Ryzen 5 Octa Core - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK522WS Laptop,3.3,9 Ratings&1 Reviews,"₹37,990","₹62,990",39% off,AMD Ryzen 5 Octa Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display
1048,HP AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2084au Thin and Light Lapto...,,,"₹57,990","₹64,175",9% off,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1049,DELL Inspiron Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) INSPIRON 3511 Thin an...,4.1,560 Ratings&45 Reviews,"₹53,199","₹83,022",35% off,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1050,DELL Inspiron Intel Core i3 11th Gen 1115G4 - (4 GB/512 GB SSD/Windows 10 Home) Inspiron 5406 2 in 1 L...,4.3,47 Ratings&4 Reviews,"₹63,599","₹66,800",4% off,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display
1051,MSI Katana 15 Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,4.2,11 Ratings&0 Reviews,"₹1,18,990","₹1,64,990",27% off,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display
1052,,,,,,,,,,,
1053,,,,,,,,,,,
1054,,4.4,,,,11% off,,,,,
1055,,,,,,,,,,,
1056,,,,,,,,,,,
1057,,,,,,,,,,,
1058,,,,,,,,,,,
1059,DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511...,4.1,92 Ratings&8 Reviews,"₹40,990","₹58,340",29% off,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display
1060,DELL Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/32 GB EMMC Storage/Ubuntu) Latitude 3420 Busines...,3.8,135 Ratings&8 Reviews,"₹32,999","₹49,990",33% off,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Linux/Ubuntu Operating System,256 GB SSD,35.56 cm (14 Inch) Display
1061,ASUS Vivobook 14 Intel Pentium Quad Core Pentium Silver N6000 - (8 GB/256 GB SSD/Windows 11 Home) E410...,4.3,27 Ratings&3 Reviews,"₹29,746","₹39,990",25% off,Intel Pentium Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,35.56 cm (14 inch) Display
1062,HP Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5186TU Thin and Light Laptop,,,"₹39,999","₹47,999",16% off,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
1063,HP OMEN Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce R...,,,"₹1,48,669","₹1,89,900",21% off,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,40.89 cm (16.1 inch) Display
1064,ASUS EeeBook 12 Intel Celeron Dual Core Celeron N4020 - (4 GB/64 GB EMMC Storage/Windows 10 Home) E210...,3.7,160 Ratings&16 Reviews,"₹17,990","₹25,990",30% off,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,Windows 10 Operating System,29.46 cm (11.6 inch) Display,"Splendid (All Models), Tru2Life (Intel Platform Models), Link to MyASUS (All Models, Bluetooth Needed)"
1065,HP OMEN Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 406...,,,"₹1,69,990","₹1,91,668",11% off,Intel Core Ultra 7 Processor,16 GB LPDDR5X RAM,64 bit Windows 11 Operating System,1 TB SSD,35.56 cm (14 inch) Display
1066,ASUS Zenbook 14 Flip OLED (2023) Intel EVO P-Series Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/W...,4.6,21 Ratings&5 Reviews,"₹84,990","₹1,34,990",37% off,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Touchscreen Display
1067,HP Pavilion 15 (2023) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15-eg2017TU Thi...,4.4,197 Ratings&20 Reviews,"₹49,990","₹58,175",14% off,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1068,Infinix INBook Y1 Plus (2024) Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL28 T...,4.2,"4,561 Ratings&544 Reviews","₹27,490","₹44,990",38% off,Intel Core i3 Processor (10th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,256 GB SSD,99.06 cm (39 cm) Display
1069,DELL Inspiron Intel Core i5 10th Gen 1035G1 - (8 GB/512 GB SSD/Windows 10 Home) Ins 5408 Thin and Ligh...,4.3,234 Ratings&36 Reviews,"₹62,560","₹68,142",8% off,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display
1070,ASUS Vivobook AMD R5 5600H AMD Ryzen 5 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB512WS ...,4.2,82 Ratings&11 Reviews,"₹49,999","₹74,990",33% off,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,40.64 cm (16 inch) Display
1071,Acer Extensa (2023) Intel Intel Core i3 12th Gen N305 - (8 GB/512 GB SSD/Windows 11 Home) EX215-33 Thi...,4.2,"1,065 Ratings&109 Reviews","₹32,490","₹46,990",30% off,Intel Core i3 Processor (12th Gen),8 GB LPDDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1072,HP Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0220TU Thin and Light Laptop,4,3 Ratings&0 Reviews,"₹52,990","₹70,502",24% off,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1073,MSI Modern 14 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-218IN Thi...,4.5,18 Ratings&3 Reviews,"₹49,990","₹61,990",19% off,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
1074,DELL Vostro Intel Core i5 11th Gen i5-1135G7 - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Vostro 3400 ...,4.1,260 Ratings&23 Reviews,"₹64,771","₹87,168",25% off,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display
1075,MSI Commercial 14 H Intel Core i5 13th Gen 13500H - (16 GB/1 TB SSD/Windows 11 Home) Commercial 14 H A...,,,"₹94,990","₹1,06,990",11% off,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,35.56 cm (14 inch) Display
1076,ASUS Zenbook 14 OLED (2023) AMD Ryzen 5 Hexa Core 7530U - (16 GB/1 TB SSD/Windows 11 Home) UM3402YA-KM...,4.3,38 Ratings&3 Reviews,"₹79,990","₹1,16,990",31% off,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR4X RAM,Windows 11 Operating System,1 TB SSD,35.56 cm (14 Inch) Display
1077,MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,3.9,7 Ratings&1 Reviews,"₹54,990","₹89,990",38% off,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1078,ASUS Intel Core i5 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) K3504VA - LK551WS Laptop,,,"₹72,990","₹99,990",27% off,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display
1079,HP 15s (2023) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0018TU Thin and Li...,4.2,257 Ratings&16 Reviews,"₹44,990","₹54,552",17% off,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1080,ASUS Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) K3504VAB-NJ541WS Laptop,3.7,6 Ratings&1 Reviews,"₹60,538","₹99,500",39% off,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
1081,Acer Nitro AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,,,"₹74,990","₹89,999",16% off,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1082,Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,5,4 Ratings&2 Reviews,"₹91,980","₹1,15,999",20% off,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1083,,,,,,,,,,,
1084,,,,,,,,,,,
1085,,4.1,,,,25% off,,,,,
1086,,,,,,,,,,,
1087,,,,,,,,,,,
1088,,,,,,,,,,,
1089,,,,,,,,,,,
1090,ASUS TUF Gaming F15 with 90WHr Battery Intel Core i5 11th Gen 11400H - (16 GB/512 GB SSD/Windows 11 Ho...,4.5,"2,801 Ratings&272 Reviews","₹59,890","₹89,990",33% off,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1091,HP Pavilion AMD Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeFo...,4.4,"13,450 Ratings&1,334 Reviews","₹56,990","₹70,600",19% off,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
1092,Lenovo LOQ AMD Ryzen 7 Octa Core 8845HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce...,,,"₹1,11,850",,,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display
1093,ASUS Intel Core i3 10th Gen 10110U - (4 GB/1 TB HDD/Windows 10 Home) X409FA-BV301T Thin and Light Lapt...,3.6,24 Ratings&5 Reviews,"₹34,990","₹42,990",18% off,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display
1094,Apple 2023 MacBook Pro Apple M3 Max - (36 GB/1 TB SSD/macOS Sonoma) MRW73HN/A,,,"₹3,28,990","₹3,49,900",5% off,Apple M3 Max Processor,36 GB Unified Memory RAM,Mac OS Operating System,1 TB SSD,40.64 cm (16 Inch) Display
1095,HP Pavilion x360 Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-ek1020TU 2 in 1 Laptop,3.7,9 Ratings&2 Reviews,"₹87,490","₹1,04,048",15% off,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display
1096,ASUS Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX305...,3.2,5 Ratings&2 Reviews,"₹71,990","₹1,00,945",28% off,Intel Core i5 Processor (12th Gen),8 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
1097,Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/N...,3.7,16 Ratings&5 Reviews,"₹56,890","₹89,990",36% off,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
1098,MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,,,"₹77,990","₹91,990",15% off,AMD Ryzen 5 Hexa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1099,MSI Stealth 17 Intel Core i7 13th Gen 13700H - (16 GB/2 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,,,"₹2,69,990","₹3,47,990",22% off,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,2 TB SSD,43.94 cm (17.3 Inch) Display
1100,HP OMEN Intel Core i9 13th Gen 13900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,,,"₹1,58,990","₹1,86,047",14% off,Intel Core i9 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,40.89 cm (16.1 inch) Display
1101,Lenovo LOQ (2024) Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVID...,4.3,843 Ratings&101 Reviews,"₹71,999","₹1,03,290",30% off,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1102,DELL Inspiron Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Lap...,2,4 Ratings&0 Reviews,"₹47,700","₹61,440",22% off,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
1103,DELL Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10) Inspiron 3511 Thin and Light Laptop,3,3 Ratings&0 Reviews,"₹52,999","₹81,200",34% off,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
1104,HP Pavilion Plus AI Powered Laptop AMD Ryzen 7 Octa Core 7840U - (16 GB/1 TB SSD/Windows 11 Home) 14-e...,,,"₹84,990","₹98,534",13% off,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Home Operating System,1 TB SSD,35.56 cm (14 inch) Display
1105,Lenovo Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Laptop,4.2,60 Ratings&2 Reviews,"₹35,990","₹54,990",34% off,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1106,HP 15s Intel Core i3 11th Gen 1125G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s-dy3501TU Thin and Light L...,4.3,735 Ratings&64 Reviews,"₹37,099","₹50,892",27% off,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
1107,HP Pavilion AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14-ec0035AU Thin and Light...,4.4,605 Ratings&76 Reviews,"₹54,280","₹67,931",20% off,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display
1108,Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Quad Core 5500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,4.3,83 Ratings&6 Reviews,"₹52,499","₹77,990",32% off,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,100.63 cm (39.62 cm) Display
1109,DELL Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) D560587WIN9S Laptop,3.4,9 Ratings&0 Reviews,"₹53,699","₹88,627",39% off,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
1110,HP Pavilion Aero (2023) AMD Ryzen 5 Hexa Core 7535U - (16 GB/512 GB SSD/Windows 11 Home) 13-BE2057AU T...,4.3,257 Ratings&30 Reviews,"₹63,666","₹80,314",20% off,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,33.78 cm (13.3 Inch) Display
1111,HP Pavilion x360 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14-ek0137TU Thin and...,4.3,74 Ratings&5 Reviews,"₹54,490","₹65,628",16% off,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display
1112,Acer Predator Helios 16 2024 Intel Core i9 14th Gen 14900HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Gr...,3.7,3 Ratings&1 Reviews,"₹2,49,999","₹2,56,999",2% off,Intel Core i9 Processor (14th Gen),32 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,40.64 cm (16 Inch) Display
1113,ASUS VivoBook 15 (2022) Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X51...,4.3,"3,950 Ratings&330 Reviews","₹57,499","₹70,990",19% off,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display
1114,,,,,,,,,,,
1115,,,,,,,,,,,
1116,,3.7,,,,36% off,,,,,
1117,,,,,,,,,,,
1118,,,,,,,,,,,
1119,,,,,,,,,,,
1120,,,,,,,,,,,
1121,Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,4.2,"2,866 Ratings&861 Reviews","₹14,990","₹24,990",40% off,MediaTek MT8788 Processor,4 GB LPDDR4 RAM,Android Operating System,29.46 cm (11.6 Inch) Display,1 Year Pick and Drop Warranty
1122,ASUS Vivobook 16 (2023) AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) M1605YA-MB741...,4.3,40 Ratings&4 Reviews,"₹54,990","₹87,990",37% off,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,40.64 cm (16 Inch) Display
1123,Acer Aspire 7 (2023) Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,4.2,104 Ratings&11 Reviews,"₹63,999","₹86,999",26% off,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1124,DELL Intel Core i3 11th Gen - (8 GB/256 GB SSD/Ubuntu) 3420 Business Laptop,4.1,27 Ratings&2 Reviews,"₹31,990","₹56,497",43% off,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Linux/Ubuntu Operating System,256 GB SSD,35.56 cm (14 inch) Display
1125,ASUS ExpertBook Intel Core i3 11th Gen Intel i3 1115G4 - (4 GB/256 GB SSD/DOS) P1511CEA-BQ1758 Busines...,,,"₹31,999","₹40,999",21% off,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit DOS Operating System,256 GB SSD,39.62 cm (15.6 inch) Display
1126,HP Omen Intel Core i5 7th Gen 7300HQ - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,,,"₹68,071","₹1,02,551",33% off,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)",Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD
1127,DELL Vostro (2024) Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3520 Lapto...,4.2,110 Ratings&9 Reviews,"₹48,990","₹56,340",13% off,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
1128,Infinix ZEROBOOK 13 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thin and ...,4.1,513 Ratings&83 Reviews,"₹51,990","₹79,990",35% off,Intel Core i5 Processor (13th Gen),16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
1129,Acer Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Light Laptop,,,"₹45,990","₹64,999",29% off,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1130,Lenovo LOQ (2024) Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,4.4,12 Ratings&0 Reviews,"₹69,990","₹95,890",27% off,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
1131,ASUS VivoBook 15 (2022) Intel Core i3 10th Gen 1005G1 - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ322...,4.3,"12,601 Ratings&1,187 Reviews","₹33,990","₹50,990",33% off,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
1132,Thomson NEO Core Series Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin...,,,"₹37,990","₹59,990",36% off,Intel Core i5 Processor (12th Gen),16 GB LPDDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
1133,HP Pavilion (2024) Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3018TU Thin an...,4.3,459 Ratings&34 Reviews,"₹73,780","₹87,095",15% off,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display
1134,Lenovo IdeaPad Slim 3 Intel Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) 15IGL05 ...,3.6,7 Ratings&0 Reviews,"₹26,299","₹40,000",34% off,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 Inch) Display
1135,DELL Inspiron Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and...,4.2,66 Ratings&6 Reviews,"₹39,799","₹54,723",27% off,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,38.0 cm (14.96 cm) Display
1136,Lenovo Legion 7 2024 Intel Core i9 14th Gen 14900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NV...,,,"₹1,74,990","₹2,30,190",23% off,Intel Core i9 Processor (14th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,40.64 cm (16 Inch) Display
1137,HP Envy x360 (2023) Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 15-fe0028TU Lapt...,4.8,13 Ratings&4 Reviews,"₹84,999","₹1,10,245",22% off,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Touchscreen Display
